residual_transmission,regulatable_transmission,recovery_rate,detection_rate,death_rate,response_slope,initial_relative_latent_infections,response_weights,Country
0.1907295235505953,0.2683708909076467,0.3731851488005113,0.23698033943412986,0.1119473234500437,0.3775460587334603,0.19988012225699592,0.034986627042308246,NZL
0.12056119913768015,0.12612490510628505,0.17597111975335433,0.38728922834134777,0.296836607112686,0.4586774818481668,0.22781143302199688,0.03725446162360001,OMN
0.06330232883203582,0.20585487055555513,0.029328519958892386,0.23361376652012664,0.07912102765615421,0.32294073419569413,0.30160182694087045,0.03326060852420414,PAK
0.18995498702449723,0.13269396602907374,0.02527498468002108,0.2603379494835356,0.1375325245835164,0.2569772738498351,0.20470166812065455,0.04315414877616178,PAN
0.11608946991288484,0.12762723537654078,0.04745020708796411,0.22960522155596436,0.11967115775448829,0.3474033137042912,0.22802190539521017,0.038038225676131424,PER
0.1981093167873592,0.10639520171517064,0.09084687889705692,0.16830197705396693,0.27945797992768556,0.32806276171294035,0.21711801297811287,0.06691796962723422,PHL
0.16818962743141877,0.14324631091726098,0.03528960125135018,0.20154513187233147,0.10567170807768249,0.26802204013983644,0.37572826491456035,0.022680978544031245,POL
0.20931955218963047,0.08561931303092371,0.026467200938512646,0.2058660024249223,0.10905088558587699,0.31574421144484766,0.254338069470118,0.0708926037895005,PRT
0.6275919325319933,0.4971574879432776,0.15021924856993665,0.060224126601837125,0.3615237194124093,0.38033235828398637,0.2879872130407462,0.08754436481017878,PSE
0.27628105730187885,0.17437881980471753,0.0395815797819198,0.5324458447774818,0.0,0.3375884267313528,0.21531832167092696,0.03606262424845399,QAT
0.2206085084584612,0.11380448659941049,0.24517927355878938,0.19330561993605025,0.1751862168176837,0.3279513536355804,0.2303020227716873,0.08471865450590613,BEL
0.2702936633926466,0.17273931846863044,0.24204136036643964,0.2315542322041774,0.16987608073337804,0.30415557616635475,0.20953592366868598,0.05848269913912325,ROU
0.3114758127257465,0.12082641677237704,0.10205371172687756,0.2426360169689572,0.14235992102379427,0.4033411447042747,0.17149024607982494,0.04216002950765032,RUS
0.11675610125116262,0.11760965291216227,0.08536268410799573,0.20745099979929787,0.12256759561865502,0.2541520089126462,0.27750731569432496,0.04318179245285503,SAU
0.19340334498402165,0.17496886012072693,0.4544156113565752,0.1592368368236268,0.17422073752962816,0.25704807011574354,0.4677148597562587,0.19574461139177482,SEN
0.08964002675741456,0.01937797221037045,0.257668931082747,0.23013419552791553,0.16118676714087793,0.31897724092133944,0.20145968183084526,0.05211938803744901,SGP
1.0,0.727238406588142,0.10801479301933536,0.0,0.2630448320307409,0.37306997854159696,0.26764053352204675,0.11451695834255884,AFG
0.2650362615191668,0.14207687639781416,0.06867165648911389,0.27741605562474747,0.14911827604018324,0.23935010125512443,0.18590506170805957,0.031028842359169282,SRB
0.07959409217176672,0.05846763131365662,0.0631874617000527,0.22207998944251534,0.13463608671934968,0.352442471173846,0.2841300780272943,0.025534595798108486,SVK
0.0,0.13550617761155284,0.010491503074725737,0.1720039700541346,0.06656979691143178,0.4182956210588707,0.2128211228853627,0.02843270620800629,SVN
0.11917302385664666,0.16657440035770937,0.002622875768681432,0.23501235830563375,0.0689834951315707,0.4121100031282073,0.2066355736948171,0.06019423763610232,SWE
0.11214267446656054,0.1480305101207679,0.24675776788503223,0.3458816187043438,0.21670182620407338,0.32420463962505425,0.14268450902997654,0.0494858671044723,BFA
0.10723356442707721,0.22314620470181468,0.11445276081518979,0.2369052823164881,0.08925856018073773,0.3400651984216275,0.19985012740187616,0.01241201083526817,THA
0.17058581380863844,0.1475440646694013,0.02241366565964134,0.5716022907542279,0.11870567846643269,0.3259822295884487,0.04907259975068682,0.04717880482958726,TUN
0.2680345665245083,0.22240343361698403,0.05865703991778476,0.17581621178754164,0.1800136132579616,0.29215698111550764,0.4299543874847229,0.04415195386823234,TUR
0.10137634795083823,0.12938138715571093,0.05484194789061179,0.3200504229867235,0.07381089157184857,0.3678568488527163,0.12439781515441756,0.0625665916426057,TWN
0.1760083374997792,0.142265640163033,0.07487118103327,0.3118700219672664,0.1800136132579616,0.29656610669930245,0.21032951636092248,0.060055229433301986,UKR
0.07516652343308998,0.1806719007323706,0.01263749234001054,0.2609892693065877,0.0651215779793484,0.2711859197752083,0.20912514666975765,0.02659295370579283,URY
0.2774595662749056,0.10045958449041559,0.043635115060791124,0.20257531143205135,0.1269122524149051,0.1513519891555488,0.4009219096656641,0.028370047207501598,USA
0.201202470836799,0.1158767933581361,0.28576231499784216,0.5030765170198201,0.5288364526359999,0.2783429283311289,0.08240959347311952,0.0587041118257806,UZB
0.09563894079346029,0.13454884641180967,0.051026855863438796,0.3388806866763994,0.0617424004711539,0.37410942139144854,0.15594223499291307,0.05905531815634052,BGR
0.6987552118973727,0.42961486459373205,1.0,0.037552478122087424,0.3562135833281037,0.3569388572714351,0.23931725609098917,0.07907802809492681,VEN
0.13185975551218873,0.10171951096672438,0.17668644950844928,0.4392012602997337,0.06608705726740398,0.38765016766092425,0.06484531805730949,0.04053458131808736,VNM
0.12916481384627082,0.35168245430565653,0.07320207827138181,0.3072087825075676,0.13077416956712737,0.34039228814629036,0.14511561745680232,0.006660809717515844,ZAF
0.07475141486357484,0.13336671845045014,0.753657123372923,0.2633789999532612,0.12063663704254385,0.3779412006827176,0.1732543502707671,0.028285009992530936,BHR
0.1681700432158357,0.09747212151636682,0.09084687889705692,0.12164531800298581,0.22394292086449022,0.26722132888432776,0.24529182452094658,0.02478031833404987,BIH
0.20818520370272237,0.27214780407549577,0.03695870401323838,0.2957786557352711,0.1664969032251836,0.26571978947715036,0.18909010861187875,0.015328813636072835,BRA
0.12099435590586985,0.14000047498040705,0.6012918855377014,0.6101530560343997,0.1375325245835164,0.3400492829820045,0.0,0.06417782308415498,BRN
0.21791241477986195,0.12327133747112246,0.043396671809092804,0.16819007871374647,0.1418771813797665,0.37242293359968826,0.38097838133526923,0.042318256647580245,CAN
0.0663398022685434,0.21194403748086776,0.11087611203971512,0.21233191192198464,0.09698239448518232,0.3188548566787222,0.24082564143235088,0.04068806954201273,CHE
0.20679050034982788,0.20749969494792828,0.09561574393102312,0.23748374449787338,0.12208485597462722,0.4251875552238316,0.24443214146997155,0.02959532026779087,CHL
0.07359133809344973,1.0,0.43728584815456856,1.0,0.023123228948930975,1.0,1.0,1.0,CHN
0.29753530726866245,0.292999034479483,0.1597569786378691,0.39955515598408686,0.3045604414171305,0.2983464407040112,0.11679335680049455,0.06152324030226911,CIV
0.6565377871679612,0.4599157483029688,0.07439429452987337,0.02038034438295077,0.19208210435865625,0.27671351659870597,0.10063324731418948,0.08806827830179366,CMR
0.15402524750992458,0.12014015197735167,0.03481271474795357,0.2870013719231394,0.10711992700976583,0.2696520006805222,0.25384391694170416,0.058753343897605705,COL
0.10105340039583158,0.15997667682415,0.015021924856993663,0.2619982789100497,0.06946623477559849,0.3681586933972879,0.12780858605269743,0.031170220019971898,CRI
0.49546990213268277,0.29194425040311917,0.0889393328834704,0.09616218935838537,0.27752702135157453,0.2871820342127071,0.3571024766599356,0.06855737129169949,CUB
0.21195266917498234,0.1337381039928655,0.1607107516446623,0.14107878797876408,0.16987608073337804,0.35528090750934366,0.17469308654176605,0.046577489043231286,CYP
0.15660460390347977,0.1776078676409771,0.02312899541473627,0.2678802275357896,0.09118951875684887,0.3507614714647145,0.22890192394118158,0.04285743997965426,CZE
0.08404239713870772,0.05776089322522343,0.46981189211873525,0.38891161680729575,0.19353032329073958,0.363837925943813,0.08064142218317809,0.0637010354794743,ALB
0.2033383023480323,0.15061505868055355,0.23373399747727044,0.2726984545931932,0.08974129982476552,0.1588026101320982,0.35037447814035966,0.007740229474109326,DEU
0.12154962601828324,0.21238544168673731,0.0,0.29365451181256075,0.0757418501479597,0.39613309697990806,0.31823931217221724,0.0498468145401527,DNK
0.1283465008382812,0.09003990654351027,0.043635115060791124,0.2311148868782013,0.22828757766074026,0.3360989611059584,0.2911554831611934,0.042609699981860476,DOM
0.15065253838314258,0.1153498107858223,0.22299212898826148,0.22335211135946864,0.21428812798393446,0.36030085668969836,0.2001277069085777,0.06456588765030591,DZA
0.12196089454552722,0.18827772923332428,0.005961081292457802,0.3258980048003564,0.12256759561865502,0.383550569937381,0.3800002440259399,0.0359041338354127,ECU
0.04156423353908283,0.13215592787831992,0.27841349398050014,0.22807493614646318,0.19063388542657292,0.28472172677031826,0.3465646231527744,0.04063910074329897,EGY
0.10815479056793462,0.17491317276265805,0.02861319020379745,0.2804114669679949,0.12063663704254385,0.3287109042713746,0.16254618699301068,0.02937153812313125,AND
0.18412157881033955,0.1035960930404724,0.3272275964681786,0.19651987913879523,0.34848974902365915,0.20137421589019439,0.37836018635447616,0.0007371647118199324,ESP
0.09858386921123234,0.09507428939245915,0.03552804450304851,0.27140763713045374,0.08587938267254323,0.29087496501347326,0.14532253111839122,0.07531690842597694,EST
0.12373345805790638,0.14759279110771167,0.03171295247587551,0.21336319121969194,0.09939609270532125,0.381524918639175,0.15228743815467582,0.033849023928103274,FIN
0.28860720898815656,0.2062188857123437,0.27006321130602523,0.24512829818295795,0.21670182620407338,0.1522509370901089,0.36855390227981233,0.01964728248178084,FRA
0.17804624793309723,0.08413418032713042,0.15117302157672985,0.16216571401863508,0.16311772571698907,0.3224918090366769,0.2636349493951207,0.049121760391455514,ARE
0.18456779172225124,0.11478925201231997,0.04077379604041137,0.15168548593297654,0.2823544177918524,0.4514902888377887,0.3862961132768413,0.06896992025720729,GBR
0.26804339862173204,0.2400939969846934,0.06652566722382909,0.13584595970010144,0.13560156600740525,0.28161766723559783,0.21883229520631375,0.06189498193551545,GHA
0.19854170554709466,0.21186787682939115,0.4385949016063922,0.3539462723006245,0.1269122524149051,0.3702046506012194,0.2011363474604017,0.050445760868506405,ARG
0.14924708291188868,0.19980583128532164,0.04125068254380799,0.2700772291001669,0.07863828801212644,0.3462777079571711,0.2699699644738902,0.03747613758336872,GRC
